
     0.524471   -0.062405
     0.534166   -0.060373
     0.543911   -0.058271
     0.553710   -0.056101
     0.563564   -0.053864
     0.573476   -0.051563
     0.583448   -0.049201
     0.593482   -0.046780
     0.603583   -0.044303
     0.613747   -0.041780
     0.623964   -0.039221
     0.634213   -0.036642
     0.644467   -0.034059
     0.654686   -0.031491
     0.664839   -0.028955
     0.674909   -0.026466
     0.684884   -0.024033
     0.694757   -0.021666
     0.704526   -0.019372
     0.714194   -0.017157
     0.723762   -0.015026
     0.733234   -0.012982
     0.742612   -0.011027
     0.751899   -0.009166
     0.761096   -0.007399
     0.770205   -0.005732
     0.779228   -0.004164
     0.788167   -0.002701
     0.797023   -0.001343
     0.805801   -0.000092
     0.814500    0.001049
     0.823124    0.002077
     0.831679    0.002991
     0.840168    0.003788
     0.848599    0.004465
     0.856980    0.005022
     0.865316    0.005458
     0.873616    0.005773
     0.881887    0.005967
     0.890133    0.006039
     0.898361    0.005993
     0.906572    0.005829
     0.914769    0.005554
     0.922938    0.005185
     0.931053    0.004732
     0.939082    0.004210
     0.946982    0.003627
     0.954710    0.002994
     0.962224    0.002317
     0.969490    0.001571
     0.976511    0.000744
     0.983286   -0.000136
     0.989799   -0.001035
     0.996024   -0.001924
     1.000000   -0.002500
